lat,lon,Empresa,Compañía,,Comuna,Región,Tipo Documento,Nro. Documento,Fecha Documento
-33.18805556,-71.68527778,TELEFONICA MOVILES CHILE S.A.,Otros,,Casablanca,V,DECRETO NOTIFICADO,337,4/6/2013
-33.36694444,-70.68805556,TELEFONICA MOVILES CHILE S.A.,Otros,,Conchalí,RM,DECRETO NOTIFICADO,337,4/6/2013
-33.5734,-70.6359,TELEFONICA MOVILES CHILE S.A.,Otros,,La Pintana,RM,DECRETO NOTIFICADO,337,4/6/2013
-39.863,-72.6393,TELEFONICA MOVILES CHILE S.A.,Otros,,Los Lagos,XIV,DECRETO NOTIFICADO,337,4/6/2013
-33.43277778,-70.62861111,TELEFONICA MOVILES CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,337,4/6/2013
-33.46722222,-70.51916667,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,337,4/6/2013
-33.45166667,-70.67111111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,337,4/6/2013
-41.4856,-72.8542,TELEFONICA MOVILES CHILE S.A.,Otros,,Puerto Montt,X,DECRETO NOTIFICADO,337,4/6/2013
-35.3848,-71.5138,TELEFONICA MOVILES CHILE S.A.,Otros,,Pelarco,VII,DECRETO NOTIFICADO,337,4/6/2013
-32.5378,-71.4398,TELEFONICA MOVILES CHILE S.A.,Otros,,Papudo,V,DECRETO NOTIFICADO,337,4/6/2013
-38.04555556,-73.35416667,TELEFONICA MOVILES CHILE S.A.,Otros,,Cañete,VIII,DECRETO NOTIFICADO,337,4/6/2013
-33.5883,-70.6958,TELEFONICA MOVILES CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,337,4/6/2013
-33.5761,-70.7019,TELEFONICA MOVILES CHILE S.A.,Otros,,San Pedro,RM,DECRETO NOTIFICADO,337,4/6/2013
-33.06888889,-71.42166667,NEXTEL S.A.,Nextel,,Quilpué,V,DECRETO NOTIFICADO,1644,23/12/2011
-33.43611111,-70.645,NEXTEL S.A.,Nextel,,Santiago,RM,DECRETO NOTIFICADO,1644,23/12/2011
-33.02416667,-71.55277778,NEXTEL S.A.,Nextel,,Viña del Mar,V,DECRETO NOTIFICADO,1644,23/12/2011
-33.48194444,-70.64972222,CLARO CHILE S.A.,Claro,,San Miguel,RM,DECRETO NOTIFICADO,1486,18/11/2011
-33.33916667,-70.51,CLARO CHILE S.A.,Claro,,Lo Barnechea,RM,DECRETO NOTIFICADO,1489,18/11/2011
-33.56083333,-70.55916667,CLARO CHILE S.A.,Claro,,La Florida,RM,DECRETO NOTIFICADO,1488,18/11/2011
-33.02111111,-71.56166667,CLARO CHILE S.A.,Claro,,Viña del Mar,V,DECRETO NOTIFICADO,1487,18/11/2011
-33.44277778,-70.58472222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Ñuñoa,RM,DECRETO NOTIFICADO,20,21/01/2002
-33.51861111,-70.74472222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Maipú,RM,DECRETO NOTIFICADO,20,21/01/2002
-33.02972222,-71.63333333,CLARO CHILE S.A.,Claro,,Valparaíso,V,DECRETO NOTIFICADO,1491,18/11/2011
-38.74944444,-72.60416667,CLARO CHILE S.A.,Claro,,Temuco,IX,DECRETO NOTIFICADO,1492,18/11/2011
-33.42416667,-70.62027778,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,702,5/12/2003
-33.41333333,-70.59888889,CLARO CHILE S.A.,Claro,,Las Condes,RM,DECRETO NOTIFICADO,702,5/12/2003
-33.425,-70.59138889,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,702,5/12/2003
-33.43305556,-70.60583333,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,702,5/12/2003
-38.82555556,-71.73305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Melipeuco,IX,DECRETO NOTIFICADO,899,4/10/2007
-32.84333333,-70.95111111,CLARO CHILE S.A.,Claro,,Llaillay,V,DECRETO NOTIFICADO,1496,18/11/2011
-29.91305556,-71.25833333,CLARO CHILE S.A.,Claro,,La Serena,IV,RESOLUCIÓN EXENTA,6045,26/12/2012
-34.18027778,-70.73222222,CLARO CHILE S.A.,Claro,,Rancagua,VI,RESOLUCIÓN EXENTA,6045,26/12/2012
-34.18166667,-70.72888889,CLARO CHILE S.A.,Claro,,Rancagua,VI,RESOLUCIÓN EXENTA,6045,26/12/2012
-39.82805556,-73.23694444,CLARO CHILE S.A.,Claro,,Valdivia,XIV,RESOLUCIÓN EXENTA,6045,26/12/2012
-23.65527778,-70.39944444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,926,4/10/2007
-33.03388889,-71.53166667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,336,4/6/2013
-33.42666667,-71.68666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,El Quisco,V,DECRETO NOTIFICADO,336,4/6/2013
-33.36361111,-70.67527778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Huechuraba,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.00805556,-71.54861111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,336,4/6/2013
-18.47833333,-69.31916667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Arica,XV,DECRETO NOTIFICADO,336,4/6/2013
-34.16888889,-70.67222222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Machalí,VI,DECRETO NOTIFICADO,336,4/6/2013
-23.48972222,-70.29055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,336,4/6/2013
-23.48972222,-70.29055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,336,4/6/2013
-24.18611111,-69.42777778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,336,4/6/2013
-37.24583333,-73.2725,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Arauco,VIII,DECRETO NOTIFICADO,336,4/6/2013
-33.40666667,-70.50722222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.7225,-70.77,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Buin,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.40416667,-70.58055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.45638889,-70.70083333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Estación Central,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.48583333,-70.63444444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Joaquín,RM,DECRETO NOTIFICADO,336,4/6/2013
-36.84305556,-73.13944444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Pedro de la Paz,VIII,DECRETO NOTIFICADO,336,4/6/2013
-36.64916667,-72.14583333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Chillán Viejo,VIII,DECRETO NOTIFICADO,336,4/6/2013
-33.3825,-70.72972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Quilicura,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.60833333,-70.57472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.48944444,-70.75055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Maipú,RM,DECRETO NOTIFICADO,336,4/6/2013
-33.04805556,-71.60166667,TELEFONICA MOVILES CHILE S.A.,Otros,,Valparaíso,V,DECRETO NOTIFICADO,165,29/01/2009
-33.76027778,-70.2875,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San José de Maipo,RM,DECRETO NOTIFICADO,729,18/07/2003
-34.43694444,-71.07472222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Vicente,VI,DECRETO NOTIFICADO,729,18/07/2003
-20.205,-70.1425,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Iquique,I,DECRETO NOTIFICADO,729,18/07/2003
-34.68638889,-71.02666667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Chimbarongo,VI,DECRETO NOTIFICADO,729,18/07/2003
-31.90861111,-71.49888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Vilos,IV,DECRETO NOTIFICADO,729,18/07/2003
-33.46555556,-70.59527778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Macul,RM,DECRETO NOTIFICADO,729,18/07/2003
-33.3525,-70.67333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Huechuraba,RM,DECRETO NOTIFICADO,729,18/07/2003
-33.01916667,-71.55638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,729,18/07/2003
-32.95305556,-71.5425,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,729,18/07/2003
-33.77027778,-71.5625,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santo Domingo,V,DECRETO NOTIFICADO,729,18/07/2003
-32.91416667,-71.47805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Quintero,V,DECRETO NOTIFICADO,729,18/07/2003
-37.32944444,-71.88555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Tucapel,VIII,DECRETO NOTIFICADO,729,18/07/2003
-33.41194444,-70.57361111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,729,18/07/2003
-30.60111111,-71.16833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Ovalle,IV,DECRETO NOTIFICADO,729,18/07/2003
-30.00305556,-71.395,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,729,18/07/2003
-33.4225,-70.61027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,729,18/07/2003
-36.95194444,-73.11833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coronel,VIII,DECRETO NOTIFICADO,729,18/07/2003
-33.01333333,-71.55583333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,729,18/07/2003
-33.57944444,-70.44055556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San José de Maipo,RM,DECRETO NOTIFICADO,729,18/07/2003
-38.95861111,-72.61861111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Freire,IX,DECRETO NOTIFICADO,729,18/07/2003
-40.57333333,-73.12611111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Osorno,X,DECRETO NOTIFICADO,729,18/07/2003
-30.24944444,-71.49444444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,729,18/07/2003
-23.44666667,-70.43888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Antofagasta,II,DECRETO NOTIFICADO,729,18/07/2003
-33.43916667,-70.64944444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,729,18/07/2003
-37.46638889,-72.325,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Ángeles,VIII,DECRETO NOTIFICADO,729,18/07/2003
-33.45138889,-70.59916667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Ñuñoa,RM,DECRETO NOTIFICADO,729,18/07/2003
-33.45111111,-70.63944444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,729,18/07/2003
-36.82694444,-73.04472222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,729,18/07/2003
-36.81944444,-73.05027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,729,18/07/2003
-33.41388889,-70.59361111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,729,18/07/2003
-35.41416667,-71.65388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talca,VII,DECRETO NOTIFICADO,729,18/07/2003
-33.87666667,-70.88722222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Paine,RM,DECRETO NOTIFICADO,729,18/07/2003
-38.73277778,-72.62638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Temuco,IX,DECRETO NOTIFICADO,729,18/07/2003
-33.50166667,-70.53388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,729,18/07/2003
-34.58444444,-70.98555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Fernando,VI,DECRETO NOTIFICADO,729,18/07/2003
-40.57027778,-73.13805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Osorno,X,DECRETO NOTIFICADO,729,18/07/2003
-29.94388889,-71.29,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,729,18/07/2003
-33.43805556,-70.64888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,729,18/07/2003
-24.20361111,-69.07305556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Antofagasta,II,DECRETO NOTIFICADO,729,18/07/2003
-35.42833333,-71.63333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talca,VII,DECRETO NOTIFICADO,729,18/07/2003
-34.78888889,-70.98277778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Chimbarongo,VI,DECRETO NOTIFICADO,729,18/07/2003
-33.76027778,-70.2875,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San José de Maipo,RM,DECRETO NOTIFICADO,730,18/12/2003
-45.57694444,-72.05833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coyhaique,XI,DECRETO NOTIFICADO,730,18/12/2003
-34.43694444,-71.07472222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Vicente,VI,DECRETO NOTIFICADO,730,18/12/2003
-20.205,-70.1425,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Iquique,I,DECRETO NOTIFICADO,730,18/12/2003
-34.68638889,-71.02666667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Chimbarongo,VI,DECRETO NOTIFICADO,730,18/12/2003
-31.90861111,-71.49888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Vilos,IV,DECRETO NOTIFICADO,730,18/12/2003
-33.46555556,-70.59527778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Macul,RM,DECRETO NOTIFICADO,730,18/12/2003
-33.53583333,-70.67333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Huechuraba,RM,DECRETO NOTIFICADO,730,18/12/2003
-33.01916667,-71.55638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,730,18/12/2003
-32.95305556,-71.5425,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,730,18/12/2003
-33.77027778,-71.5625,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santo Domingo,V,DECRETO NOTIFICADO,730,18/12/2003
-32.91416667,-71.47805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Quintero,V,DECRETO NOTIFICADO,730,18/12/2003
-37.32944444,-71.88555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Tucapel,VIII,DECRETO NOTIFICADO,730,18/12/2003
-33.41194444,-70.57361111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,730,18/12/2003
-30.60111111,-71.16833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Ovalle,IV,DECRETO NOTIFICADO,730,18/12/2003
-30.00305556,-71.395,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,730,18/12/2003
-33.4225,-70.61027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,730,18/12/2003
-36.95194444,-73.11833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coronel,VIII,DECRETO NOTIFICADO,730,18/12/2003
-33.01333333,-71.55583333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,730,18/12/2003
-33.57944444,-70.44055556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San José de Maipo,RM,DECRETO NOTIFICADO,730,18/12/2003
-38.95861111,-72.61861111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Freire,IX,DECRETO NOTIFICADO,730,18/12/2003
-40.57333333,-73.12611111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Osorno,X,DECRETO NOTIFICADO,730,18/12/2003
-34.78888889,-70.98277778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Chimbarongo,VI,DECRETO NOTIFICADO,730,18/12/2003
-30.24944444,-71.49611111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,730,18/12/2003
-33.92611111,-71.73361111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santo Domingo,V,DECRETO NOTIFICADO,730,18/12/2003
-33.41166667,-70.71638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Cerro Navia,RM,DECRETO NOTIFICADO,730,18/12/2003
-23.44666667,-70.43888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Antofagasta,II,DECRETO NOTIFICADO,730,18/12/2003
-33.43916667,-70.64944444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,730,18/12/2003
-37.46638889,-72.325,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Ángeles,VIII,DECRETO NOTIFICADO,730,18/12/2003
-33.45138889,-70.59916667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Ñuñoa,RM,DECRETO NOTIFICADO,730,18/12/2003
-33.45111111,-70.63944444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,730,18/12/2003
-36.82694444,-73.04472222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,730,18/12/2003
-36.81944444,-73.05027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,730,18/12/2003
-33.41388889,-70.59361111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,730,18/12/2003
-24.20361111,-69.07305556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Antofagasta,II,DECRETO NOTIFICADO,730,18/12/2003
-35.41416667,-71.65388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talca,VII,DECRETO NOTIFICADO,730,18/12/2003
-33.43805556,-70.64888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,730,18/12/2003
-35.42833333,-71.63333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talca,VII,DECRETO NOTIFICADO,730,18/12/2003
-33.87666667,-70.88722222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Paine,RM,DECRETO NOTIFICADO,730,18/12/2003
-38.73277778,-72.62638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Temuco,IX,DECRETO NOTIFICADO,730,18/12/2003
-33.50166667,-70.53388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,730,18/12/2003
-34.58444444,-70.98555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Fernando,VI,DECRETO NOTIFICADO,730,18/12/2003
-40.57027778,-73.13638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Osorno,X,DECRETO NOTIFICADO,730,18/12/2003
-29.94388889,-71.29,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,730,18/12/2003
-41.46444444,-72.96277778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Puerto Montt,X,DECRETO NOTIFICADO,302,29/07/2005
-33.43777778,-70.65111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,397,-
-33.41166667,-70.6025,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,397,-
-33.43777778,-70.65111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,397,-
-32.80777778,-70.85472222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Panquehue,V,DECRETO NOTIFICADO,397,-
-41.46444444,-72.96277778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puerto Montt,X,DECRETO NOTIFICADO,314,-
-36.61388889,-72.09055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Chillán,VIII,DECRETO NOTIFICADO,340,8/8/2005
-30.45083333,-71.14388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Ovalle,IV,DECRETO NOTIFICADO,340,8/8/2005
-30.35083333,-71.20666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Serena,IV,DECRETO NOTIFICADO,340,8/8/2005
-29.94305556,-71.23833333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Serena,IV,DECRETO NOTIFICADO,340,8/8/2005
-30.84138889,-71.25805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Punitaqui,IV,DECRETO NOTIFICADO,340,8/8/2005
-29.74972222,-71.32277778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Serena,IV,DECRETO NOTIFICADO,340,8/8/2005
-35.43694444,-71.86555556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pencahue,VII,RESOLUCIÓN EXENTA,3898,24/07/2009
-35.55111111,-72.08777778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Parral,VII,RESOLUCIÓN EXENTA,3898,24/07/2009
-40.19611111,-72.26027778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Futrono,XIV,RESOLUCIÓN EXENTA,3898,24/07/2009
-35.11222222,-71.94555556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Curepto,VII,RESOLUCIÓN EXENTA,3898,24/07/2009
-33.37916667,-70.58277778,VTR MOVIL S.A.,VTR,,Vitacura,RM,DECRETO NOTIFICADO,1002,29/10/2010
-36.31277778,-72.46888889,VTR MOVIL S.A.,VTR,,Ninhue,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-36.85138889,-73.0725,VTR MOVIL S.A.,VTR,,San Pedro de la Paz,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-37.01388889,-73.16666667,VTR MOVIL S.A.,VTR,,Coronel,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-37.08722222,-73.13,VTR MOVIL S.A.,VTR,,Lota,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-37.10916667,-73.05194444,VTR MOVIL S.A.,VTR,,Lota,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-37.25222222,-72.72305556,VTR MOVIL S.A.,VTR,,San Rosendo,VIII,DECRETO NOTIFICADO,1002,29/10/2010
-38.445,-71.36916667,VTR MOVIL S.A.,VTR,,Lonquimay,IX,DECRETO NOTIFICADO,1002,29/10/2010
-38.89555556,-73.10694444,VTR MOVIL S.A.,VTR,,Teodoro Schmidt,IX,DECRETO NOTIFICADO,1002,29/10/2010
-32.80055556,-70.54694444,CLARO CHILE S.A.,Claro,,San Esteban,V,DECRETO NOTIFICADO,186,18/02/2010
-34.59777778,-70.9875,CLARO CHILE S.A.,Claro,,San Fernando,VI,DECRETO NOTIFICADO,186,18/02/2010
-34.58083333,-71.00277778,CLARO CHILE S.A.,Claro,,San Fernando,VI,DECRETO NOTIFICADO,186,18/02/2010
-34.79166667,-70.98472222,CLARO CHILE S.A.,Claro,,Chimbarongo,VI,DECRETO NOTIFICADO,186,18/02/2010
-34.72833333,-71.63861111,CLARO CHILE S.A.,Claro,,Lolol,VI,DECRETO NOTIFICADO,186,18/02/2010
-33.40333333,-70.59166667,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,262,25/04/2003
-33.43055556,-70.65111111,TELEFONICA MOVILES CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,262,25/04/2003
-33.05055556,-70.8375,TELEFONICA MOVILES CHILE S.A.,Otros,,Til Til,RM,DECRETO NOTIFICADO,262,25/04/2003
-33.03555556,-71.62611111,TELEFONICA MOVILES CHILE S.A.,Otros,,Valparaíso,V,DECRETO NOTIFICADO,262,25/04/2003
-19.27416667,-68.63583333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Colchane,I,DECRETO NOTIFICADO,90,9/6/2010
-30.32083333,-70.74611111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Río Hurtado,IV,DECRETO NOTIFICADO,90,9/6/2010
-43.77972222,-72.95805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puerto Cisnes,XI,DECRETO NOTIFICADO,90,9/6/2010
-33.01333333,-71.55055556,CLARO CHILE S.A.,Claro,,Viña del Mar,V,DECRETO NOTIFICADO,1495,18/11/2011
-18.47916667,-70.29083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Arica,XV,DECRETO NOTIFICADO,574,6/8/2009
-20.22888889,-70.13861111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Iquique,I,DECRETO NOTIFICADO,574,6/8/2009
-31.3225,-71.58888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Ovalle,IV,DECRETO NOTIFICADO,574,6/8/2009
-34.35611111,-71.03888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quinta de Tilcoco,VI,DECRETO NOTIFICADO,574,6/8/2009
-34.32666667,-71.74277778,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Estrella,VI,DECRETO NOTIFICADO,574,6/8/2009
-34.99555556,-71.24055556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Curicó,VII,DECRETO NOTIFICADO,574,6/8/2009
-38.34444444,-72.695,ENTEL TELEFONIA MOVIL S.A.,Entel,,Traiguén,IX,DECRETO NOTIFICADO,574,6/8/2009
-33.32222222,-71.40972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,36,5/1/2009
-32.86611111,-71.23805556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quillota,V,DECRETO NOTIFICADO,36,5/1/2009
-32.90027778,-71.25666667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quillota,V,DECRETO NOTIFICADO,36,5/1/2009
-32.59305556,-71.38,ENTEL TELEFONIA MOVIL S.A.,Entel,,Zapallar,V,DECRETO NOTIFICADO,36,5/1/2009
-32.87027778,-71.45083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quintero,V,DECRETO NOTIFICADO,36,5/1/2009
-33.05805556,-71.46611111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quilpué,V,DECRETO NOTIFICADO,35,5/1/2009
-33.04111111,-71.54361111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,299,16/12/2008
